u,v,key,trees,trees_per_m
30567634,20908463,0,1.0,0.009543532824981152
8321836225,2172127617,0,0.0,0.0
20917600,8488806546,0,3.0,0.02661084303150724
20917603,1628923153,0,1.0,0.023666398447484263
20917603,7430369478,0,0.0,0.0
20917603,3180509323,0,3.0,0.04001867538184486
20917603,1571216777,0,5.0,0.050221981156712676
1628923153,20917603,0,0.0,0.0
7430369478,3185019793,0,0.0,0.0
7430369478,20917603,0,0.0,0.0
7430369478,3180509323,0,2.0,0.032599837000815
3180509323,7457126845,0,0.0,0.0
3180509323,7430369478,0,0.0,0.0
1571216777,20917605,0,0.0,0.0
1571216777,20917603,0,1.0,0.010044396231342534
20917605,30568719,0,0.0,0.0
20917605,1571216722,0,0.0,0.0
30568719,30568724,0,0.0,0.0
30568719,20917605,0,0.0,0.0
30568719,3185019792,0,2.0,0.026851404328446373
1571216722,1571216721,0,0.0,0.0
1571216722,30568756,0,6.0,0.03955252905462863
20917609,30570305,0,0.0,0.0
20917609,8883728743,0,0.0,0.0
30570305,20917609,0,0.0,0.0
30570305,30570034,0,0.0,0.0
30570305,30570304,0,0.0,0.0
8883728743,8883728744,0,0.0,0.0
8883728743,30570149,0,0.0,0.0
20917611,9485482733,0,0.0,0.0
20917611,5303224650,0,0.0,0.0
9485482733,20917611,0,0.0,0.0
9485482733,1472966176,0,0.0,0.0
5303224650,20917611,0,0.0,0.0
5303224650,8883728741,0,0.0,0.0
5303224650,5303224648,0,0.0,0.0
20917711,72956501,0,1.0,0.0539228902669183
20917711,20917712,0,0.0,0.0
20917711,3625328666,0,0.0,0.0
20917711,2190087771,0,1.0,0.020910440582983084
72956501,20917711,0,0.0,0.0
72956501,3180508464,0,0.0,0.0
20917712,9156241459,0,0.0,0.0
20917712,20917711,0,0.0,0.0
20917712,3180508464,0,0.0,0.0
20917712,8321836227,0,0.0,0.0
3625328666,20917711,0,0.0,0.0
3625328666,271649026,0,0.0,0.0
3625328666,3625328668,0,0.0,0.0
2190087771,20917713,0,2.0,0.027088525300682634
2190087771,2190087777,0,1.0,0.012432862542271734
2190087771,20917711,0,0.0,0.0
9156241459,20917712,0,0.0,0.0
9156241459,9156241458,0,0.0,0.0
9156241459,2190087777,0,0.0,0.0
3180508464,3180508467,0,0.0,0.0
3180508464,20917712,0,0.0,0.0
3180508464,1472966286,0,0.0,0.0
20917713,2190087771,0,0.0,0.0
20917713,8910311266,0,1.0,0.020224082837843306
20917713,271649021,0,0.0,0.0
20917713,6785115938,0,0.0,0.0
8910311266,20917713,0,0.0,0.0
8910311266,3910380993,0,0.0,0.0
8910311266,8910311239,0,0.0,0.0
271649021,8910306095,0,0.0,0.0
271649021,8906460115,0,0.0,0.0
2172127617,2172127578,0,0.0,0.0
2172127617,20917714,0,0.0,0.0
2172127617,8321836225,0,0.0,0.0
6785115937,6785115936,0,0.0,0.0
6785115937,20917718,0,0.0,0.0
6785115937,20917714,0,0.0,0.0
20917715,2190032084,0,0.0,0.0
20917715,4636012233,0,1.0,0.013387060067738524
2190032084,3910380993,0,1.0,0.030363757818667642
2190032084,20917718,0,1.0,0.0519777535214928
2190032084,20917715,0,0.0,0.0
4636012233,3911285286,0,0.0,0.0
4636012233,4567758943,0,0.0,0.0
4636012233,20917715,0,2.0,0.026774120135477045
20917716,20917732,0,1.0,0.0160253842085864
20917716,3911285286,0,0.0,0.0
20917732,20917716,0,2.0,0.0320507684171728
20917732,3910377275,0,0.0,0.0
20917732,7952259338,0,1.0,0.029076529425447774
3911285286,4636012233,0,1.0,0.024395003903200627
3911285286,3910377283,0,0.0,0.0
3911285286,20917716,0,0.0,0.0
20919917,3910377283,0,0.0,0.0
20919917,20917717,0,0.0,0.0
20919917,20917718,0,0.0,0.0
20919917,3910377275,0,0.0,0.0
20917718,2190032084,0,0.0,0.0
20917718,6785115937,0,0.0,0.0
20917718,20919917,0,0.0,0.0
20917721,8899200159,0,0.0,0.0
20917721,20919919,0,0.0,0.0
20917721,10121650731,0,0.0,0.0
10121650731,10121650732,0,0.0,0.0
10121650731,20917721,0,0.0,0.0
10121650731,274860023,0,0.0,0.0
20917722,3642043506,0,0.0,0.0
20917722,8829748441,0,0.0,0.0
3642043506,20917722,0,0.0,0.0
3642043506,20917723,0,9.0,0.08134049129656742
3642043506,20919916,0,0.0,0.0
8829748441,20917724,0,3.0,0.05398207795012056
8829748441,8829748438,0,0.0,0.0
8829748441,20917722,0,1.0,0.009710623422023694
20917723,4927573666,0,0.0,0.0
20917723,3642043507,0,0.0,0.0
20917723,3642043506,0,0.0,0.0
4927573666,20917723,0,0.0,0.0
4927573666,1213545836,0,0.0,0.0
3642043507,2190257464,0,0.0,0.0
20917724,8829748441,0,0.0,0.0
20917724,5531646786,0,5.0,0.111781801922647
20917724,7317131315,0,0.0,0.0
5531646786,20917724,0,2.0,0.0447127207690588
5531646786,2962871465,0,0.0,0.0
5531646786,5531646783,0,0.0,0.0
7317131315,7317131316,0,0.0,0.0
7317131315,20919916,0,0.0,0.0
7317131315,20917724,0,0.0,0.0
20917725,20917728,0,0.0,0.0
20917725,10121650733,0,0.0,0.0
20917725,1585523058,0,0.0,0.0
20917725,8922932932,0,0.0,0.0
10121650733,5573920977,0,0.0,0.0
10121650733,10121650734,0,0.0,0.0
10121650733,20917725,0,0.0,0.0
1585523058,8899200172,0,0.0,0.0
1585523058,20917725,0,0.0,0.0
1585523058,8992401149,0,0.0,0.0
8922932932,1585523043,0,0.0,0.0
8922932932,20917725,0,0.0,0.0
8922932932,8922932930,0,0.0,0.0
2190257464,3642043507,0,0.0,0.0
2190257464,20917731,0,0.0,0.0
2190257464,2190257445,0,0.0,0.0
8899200186,8899200159,0,0.0,0.0
8899200186,20917731,0,0.0,0.0
8899200186,20919919,0,0.0,0.0
1421324365,1421324363,0,0.0,0.0
1421324365,8851162095,0,0.0,0.0
1421324365,20917731,0,0.0,0.0
3910377275,20919917,0,0.0,0.0
3910377275,20919918,0,0.0,0.0
3910377275,20917732,0,0.0,0.0
7952259338,7952259345,0,0.0,0.0
7952259338,7952259363,0,3.0,0.029657163193483334
20919916,7317131317,0,0.0,0.0
20919916,7317131315,0,0.0,0.0
20919916,3642043506,0,1.0,0.008718395815170008
7317131317,2583608108,0,0.0,0.0
7317131317,20919916,0,0.0,0.0
7317131317,7317131318,0,0.0,0.0
3910377283,3911285286,0,0.0,0.0
3910377283,20919917,0,0.0,0.0
3910377283,3910377281,0,0.0,0.0
20919918,8936124338,0,1.0,0.008644312474607332
20919918,3910377275,0,0.0,0.0
20919918,369339133,0,0.0,0.0
20919918,7317131326,0,0.0,0.0
7317131326,7952259345,0,0.0,0.0
7317131326,20919918,0,0.0,0.0
7317131326,7317131324,0,1.0,0.018138286294710877
2193993924,369339133,0,0.0,0.0
2193993924,20919919,0,0.0,0.0
2193993924,2193993918,0,0.0,0.0
20919922,20919924,0,0.0,0.0
20919922,10580388427,0,0.0,0.0
20919922,1585523005,0,0.0,0.0
10580388427,20919922,0,0.0,0.0
10580388427,10580388429,0,0.0,0.0
10580388427,10580388428,0,0.0,0.0
1585523005,20919922,0,0.0,0.0
20919923,297822121,0,0.0,0.0
20919923,20919924,0,0.0,0.0
20919923,4569310587,0,0.0,0.0
297822121,20919923,0,0.0,0.0
297822121,4569310585,0,0.0,0.0
297822121,1217365722,0,0.0,0.0
4569310587,4569310585,0,0.0,0.0
4569310587,4569310586,0,0.0,0.0
4569310587,20919923,0,0.0,0.0
20919945,8078449,0,1.0,0.014201721248615332
20919945,300094233,0,1.0,0.010405069349787214
20919945,8324624,0,0.0,0.0
3378907863,3378907864,0,0.0,0.0
3378907863,20922319,0,0.0,0.0
3378907863,3378907844,0,0.0,0.0
3378862796,20922319,0,0.0,0.0
20922320,118963890,0,0.0,0.0
20922320,3378907864,0,0.0,0.0
20922320,3761440908,0,0.0,0.0
118963890,2998172676,0,0.0,0.0
118963890,20922320,0,0.0,0.0
118963890,20922321,0,0.0,0.0
3378907864,3378907863,0,0.0,0.0
3378907864,20922320,0,0.0,0.0
3378907864,3378907822,0,0.0,0.0
3761440908,3761440906,0,0.0,0.0
3761440908,3761440910,0,0.0,0.0
3761440908,20922320,0,0.0,0.0
20922321,3761445575,0,0.0,0.0
20922321,118963890,0,0.0,0.0
20922321,3761438748,0,0.0,0.0
3761445575,3761438748,0,0.0,0.0
3761445575,20922321,0,0.0,0.0
3761445575,3761445576,0,0.0,0.0
3761438748,3761445575,0,0.0,0.0
3761438748,20922325,0,28.0,0.14715388617646902
3761438748,20922321,0,0.0,0.0
20922325,3761438748,0,6.0,0.03153297560924337
20922325,20922326,0,0.0,0.0
20922325,20922326,1,3.0,0.03786635700401383
20922326,20922327,0,15.0,0.09061527773582627
20922326,20922325,0,0.0,0.0
20922326,20922325,1,0.0,0.0
20922327,3089709980,0,0.0,0.0
20922327,3089709980,1,2.0,0.02433445271815837
20922327,20922326,0,1.0,0.0060410185157217505
3089709980,3089709981,0,0.0,0.0
3089709980,20922327,0,0.0,0.0
20922332,20927546,0,4.0,0.022325789077107694
20922332,3089709981,0,0.0,0.0
20922332,2223530627,0,49.0,0.23729732871007106
20927546,278619921,0,0.0,0.0
20927546,20922332,0,0.0,0.0
20927546,2971140872,0,1.0,0.018119552809436664
3089709981,20922332,0,0.0,0.0
3089709981,3089709980,0,0.0,0.0
3089709981,298496842,0,20.0,0.0903546419697312
2223530627,20922332,0,21.0,0.10169885516145903
2223530627,1331396158,0,1.0,0.04043998705920414
20922340,1454369336,0,4.0,0.005564063936658696
20922340,298495951,0,0.0,0.0
298495951,298495954,0,0.0,0.0
298495951,298495954,1,0.0,0.0
20922342,4209879639,0,0.0,0.0
20922342,20922340,0,0.0,0.0
4209879639,297643216,0,0.0,0.0
4209879639,20922342,0,0.0,0.0
4209879639,1803770876,0,0.0,0.0
20922347,20922352,0,1.0,0.03403212632725293
20922347,2067390882,0,5.0,0.04173866586528428
20922352,20922347,0,1.0,0.03403212632725293
20922352,20922357,0,3.0,0.05741516908767297
20922352,698335,0,0.0,0.0
20922352,2223530646,0,2.0,0.04663635303719249
2067390882,2067390885,0,0.0,0.0
2067390882,2067390887,0,10.0,0.061794385362145994
20922357,20922352,0,3.0,0.05741516908767297
20922357,1433085804,0,1.0,0.059189109203906486
20922357,1623679651,0,0.0,0.0
2223530646,698334,0,0.0,0.0
2223530646,20922352,0,2.0,0.04663635303719249
20922353,20922355,0,0.0,0.0
20922353,4209879628,0,0.0,0.0
20922355,2067390897,0,8.0,0.06688292144600877
20922355,20922356,0,0.0,0.0
20922355,20922353,0,0.0,0.0
4209879628,4209879629,0,0.0,0.0
4209879628,1803770876,0,0.0,0.0
2067390897,1623679650,0,1.0,0.09840582562487699
2067390897,2067390895,0,0.0,0.0
2067390897,3836322997,0,0.0,0.0
20922356,20922355,0,0.0,0.0
20922356,6700518884,0,0.0,0.0
20922356,3836322997,0,0.0,0.0
6700518884,4209879634,0,0.0,0.0
6700518884,20922356,0,0.0,0.0
6700518884,1803770877,0,0.0,0.0
3836322997,2067390897,0,0.0,0.0
3836322997,1623679651,0,0.0,0.0
3836322997,20922356,0,0.0,0.0
1433085804,20922357,0,0.0,0.0
1623679651,1623679650,0,0.0,0.0
1623679651,3836322997,0,0.0,0.0
1623679651,20922357,0,0.0,0.0
2273103189,1335409289,0,0.0,0.0
2273103189,20922358,0,0.0,0.0
2273103189,6606543882,0,0.0,0.0
2273103191,20922358,0,0.0,0.0
2273103191,2273103199,0,0.0,0.0
2273103191,20922359,0,0.0,0.0
20922359,2273103213,0,0.0,0.0
20922359,1460450524,0,0.0,0.0
20922359,2273103191,0,0.0,0.0
2273103213,2273103216,0,0.0,0.0
2273103213,20922359,0,0.0,0.0
2273103213,2273103214,0,0.0,0.0
1460450524,2273120888,0,0.0,0.0
1460450524,2971140872,0,0.0,0.0
1460450524,20922359,0,0.0,0.0
2223530648,3642676239,0,0.0,0.0
20922364,20922365,0,0.0,0.0
20922364,20922363,0,0.0,0.0
20922365,2273103216,0,0.0,0.0
20922365,2273103220,0,0.0,0.0
20922365,20922364,0,0.0,0.0
2273103216,20922365,0,0.0,0.0
2273103216,2273103213,0,0.0,0.0
2273103216,2273103219,0,0.0,0.0
2273103220,20922365,0,0.0,0.0
2273103220,2273103214,0,0.0,0.0
2273103220,2096346157,0,0.0,0.0
20922366,4929108044,0,0.0,0.0
20922366,6488731,0,0.0,0.0
4929108044,3637243110,0,0.0,0.0
4929108044,20922366,0,0.0,0.0
4929108044,5803642244,0,0.0,0.0
20922368,3642676203,0,0.0,0.0
20922368,4075007227,0,0.0,0.0
20922368,1578170978,0,0.0,0.0
3642676203,3637243110,0,0.0,0.0
3642676203,3642676204,0,0.0,0.0
3642676203,20922368,0,0.0,0.0
4075007227,4075007228,0,0.0,0.0
4075007227,11804248157,0,0.0,0.0
4075007227,20922368,0,0.0,0.0
1578170978,11804248153,0,0.0,0.0
1578170978,3642676199,0,0.0,0.0
1578170978,20922368,0,0.0,0.0
20922369,11804248155,0,0.0,0.0
20922369,11804248157,0,0.0,0.0
20922369,3632212241,0,0.0,0.0
11804248155,1578171012,0,0.0,0.0
11804248155,20922369,0,0.0,0.0
11804248155,11804248156,0,0.0,0.0
11804248157,20922369,0,0.0,0.0
11804248157,4075007227,0,0.0,0.0
11804248157,11804248159,0,0.0,0.0
3632212241,3669642589,0,0.0,0.0
3632212241,20922369,0,0.0,0.0
3632212241,1207723753,0,0.0,0.0
20922374,3637243102,0,0.0,0.0
20922374,3638789327,0,0.0,0.0
20922374,3624876873,0,0.0,0.0
3637243102,20922374,0,0.0,0.0
3637243102,3624876878,0,0.0,0.0
3638789327,1765225927,0,0.0,0.0
3638789327,20922374,0,0.0,0.0
3638789327,3638789675,0,0.0,0.0
3624876873,3638789675,0,0.0,0.0
3624876873,3535823231,0,0.0,0.0
20923493,1656024702,0,0.0,0.0
1656024702,3739803779,0,0.0,0.0
1656024702,1656024704,0,0.0,0.0
1656024702,20923493,0,0.0,0.0
20923495,9714185073,0,0.0,0.0
20923495,8066478413,0,26.0,0.09665499371742539
20923495,1152732078,0,0.0,0.0
9714185073,20923495,0,0.0,0.0
9714185073,1656024690,0,0.0,0.0
9714185073,4929108080,0,0.0,0.0
8066478413,9846015854,0,0.0,0.0
8066478413,8066478420,0,0.0,0.0
8066478413,281075574,0,4.0,0.029737565980224513
1152732078,7848738167,0,0.0,0.0
1152732078,9353042582,0,0.0,0.0
1152732078,20923495,0,0.0,0.0
20923499,9934420190,0,0.0,0.0
20923499,11860441141,0,5.0,0.03342044930452045
9934420190,9934420189,0,0.0,0.0
9934420190,4931570013,0,0.0,0.0
11860441141,20923500,0,0.0,0.0
11860441141,20923507,0,0.0,0.0
20923500,11860441145,0,5.0,0.0334128559304478
11860441145,9714185068,0,0.0,0.0
11860441145,20923499,0,0.0,0.0
20923501,4466566187,0,0.0,0.0
20923501,4466566188,0,0.0,0.0
20923501,10218240577,0,0.0,0.0
4466566187,4466566188,0,0.0,0.0
4466566187,5622977272,0,0.0,0.0
4466566188,3747279314,0,0.0,0.0
4466566188,20923501,0,0.0,0.0
4466566188,4466566187,0,0.0,0.0
10218240577,20923501,0,0.0,0.0
20923503,10039621364,0,0.0,0.0
20923503,10039621359,0,0.0,0.0
20923503,9714185072,0,0.0,0.0
10039621364,3739803784,0,0.0,0.0
10039621364,20923503,0,0.0,0.0
10039621364,10039621360,0,0.0,0.0
10039621359,10039621358,0,0.0,0.0
10039621359,20923503,0,0.0,0.0
10039621359,4933372253,0,0.0,0.0
9714185072,281075574,0,0.0,0.0
9714185072,20923503,0,0.0,0.0
9714185072,9846015854,0,1.0,0.007208661928172892
20923507,3332957959,0,0.0,0.0
20923507,11860441141,0,0.0,0.0
20923507,7283556828,0,0.0,0.0
3332957959,20923507,0,0.0,0.0
3332957959,9846015616,0,0.0,0.0
3332957959,7283556828,0,0.0,0.0
7283556828,20923507,0,0.0,0.0
7283556828,7283556839,0,0.0,0.0
7283556828,3332957959,0,0.0,0.0
20923508,6818427754,0,0.0,0.0
20923508,3747279314,0,0.0,0.0
20923508,20923511,0,0.0,0.0
20923508,7283556839,0,0.0,0.0
6818427754,6818427752,0,0.0,0.0
6818427754,20923508,0,0.0,0.0
6818427754,6818427756,0,0.0,0.0
3747279314,20923508,0,0.0,0.0
3747279314,4466566188,0,0.0,0.0
3747279314,7947071841,0,0.0,0.0
20923511,3763599271,0,0.0,0.0
20923511,3763599284,0,0.0,0.0
20923511,20923508,0,0.0,0.0
7283556839,7283556832,0,0.0,0.0
7283556839,20923508,0,0.0,0.0
7283556839,7283556828,0,0.0,0.0
3763599271,3763599275,0,0.0,0.0
3763599271,3763599275,1,0.0,0.0
3763599271,20923511,0,0.0,0.0
3763599284,3763599290,0,0.0,0.0
3763599284,20923511,0,0.0,0.0
3763599284,3763599286,0,0.0,0.0
20923512,3763599291,0,0.0,0.0
20923512,20923513,0,0.0,0.0
20923512,20923515,0,0.0,0.0
3763599291,20923512,0,0.0,0.0
3763599291,3763599290,0,0.0,0.0
3763599291,9846754433,0,0.0,0.0
20923513,20923512,0,0.0,0.0
20923515,20923512,0,0.0,0.0
20923515,5622977256,0,0.0,0.0
20923515,2608146793,0,0.0,0.0
5622977256,5622977261,0,0.0,0.0
5622977256,5622977254,0,0.0,0.0
5622977256,20923515,0,0.0,0.0
2608146793,2892598952,0,0.0,0.0
2608146793,20923515,0,0.0,0.0
2608146793,6223369513,0,0.0,0.0
20923516,5323330647,0,0.0,0.0
20923516,5323330644,0,0.0,0.0
20923516,1277173978,0,0.0,0.0
20923516,3746140060,0,0.0,0.0
5323330647,20923516,0,0.0,0.0
5323330647,1041202738,0,0.0,0.0
5323330647,7968838375,0,0.0,0.0
5323330644,20923517,0,0.0,0.0
5323330644,20923516,0,0.0,0.0
5323330644,5323330646,0,0.0,0.0
1277173978,2114755793,0,0.0,0.0
1277173978,20923516,0,0.0,0.0
1277173978,6672818592,0,0.0,0.0
3746140060,5622977261,0,0.0,0.0
3746140060,20923516,0,0.0,0.0
3746140060,3746140062,0,0.0,0.0
20923517,1729534619,0,0.0,0.0
20923517,20923518,0,0.0,0.0
20923517,5323330644,0,0.0,0.0
1729534619,20923519,0,0.0,0.0
1729534619,20923517,0,0.0,0.0
1729534619,4194140711,0,0.0,0.0
20923518,20923517,0,0.0,0.0
20923519,1277162941,0,0.0,0.0
20923519,1729534619,0,0.0,0.0
20923519,2671659858,0,0.0,0.0
1277162941,20923538,0,0.0,0.0
1277162941,20923519,0,0.0,0.0
1277162941,1277162889,0,0.0,0.0
2671659858,9391173904,0,0.0,0.0
2671659858,20923519,0,0.0,0.0
2671659858,2671659859,0,0.0,0.0
20923520,20923525,0,0.0,0.0
20923525,20923526,0,0.0,0.0
20923525,20923520,0,0.0,0.0
20923525,2114775979,0,0.0,0.0
20923522,1656035854,0,0.0,0.0
20923522,653926518,0,0.0,0.0
1656035854,20923522,0,0.0,0.0
1656035854,6672818592,0,0.0,0.0
1656035854,1277173966,0,0.0,0.0
653926518,6013715495,0,0.0,0.0
653926518,653926528,0,0.0,0.0
20923526,3493660355,0,0.0,0.0
20923526,20923525,0,0.0,0.0
20923526,7326981275,0,0.0,0.0
20923526,1277162949,0,0.0,0.0
2114775979,20923538,0,0.0,0.0
2114775979,20923525,0,0.0,0.0
2114775979,2114775992,0,0.0,0.0
3493660355,3493660354,0,0.0,0.0
3493660355,20923526,0,0.0,0.0
3493660355,278558038,0,0.0,0.0
7326981275,20923526,0,0.0,0.0
1277162949,476402981,0,0.0,0.0
1277162949,1277162913,0,0.0,0.0
1277162949,20923526,0,0.0,0.0
20923528,1277162923,0,0.0,0.0
20923528,3493660354,0,0.0,0.0
1277162923,3493660353,0,0.0,0.0
1277162923,20923528,0,0.0,0.0
1277162923,1277162889,0,0.0,0.0
3493660354,20923528,0,0.0,0.0
3493660354,3493660355,0,0.0,0.0
3493660354,278558359,0,0.0,0.0
20923529,3493660353,0,0.0,0.0
20923529,1277162905,0,0.0,0.0
20923529,3493660356,0,0.0,0.0
3493660353,20923529,0,0.0,0.0
3493660353,1277162923,0,0.0,0.0
3493660353,278558204,0,0.0,0.0
1277162905,20923529,0,0.0,0.0
1277162905,2671659859,0,0.0,0.0
1277162905,1277162889,0,0.0,0.0
3493660356,1277162935,0,0.0,0.0
3493660356,9391173915,0,0.0,0.0
3493660356,20923529,0,0.0,0.0
20923530,1277162935,0,0.0,0.0
20923530,1277162891,0,0.0,0.0
20923530,2671659859,0,0.0,0.0
1277162935,3493660356,0,0.0,0.0
1277162935,20923530,0,0.0,0.0
1277162935,9391173913,0,0.0,0.0
1277162891,1277162883,0,0.0,0.0
1277162891,20923530,0,0.0,0.0
1277162891,1277162953,0,0.0,0.0
2671659859,20923530,0,0.0,0.0
2671659859,1277162905,0,0.0,0.0
2671659859,2671659858,0,0.0,0.0
20923532,1277162887,0,0.0,0.0
20923532,9428477133,0,0.0,0.0
20923532,9428477130,0,0.0,0.0
1277162887,20923532,0,0.0,0.0
1277162887,1277162907,0,0.0,0.0
1277162887,1294210304,0,0.0,0.0
9428477133,20923536,0,0.0,0.0
9428477133,20923532,0,0.0,0.0
9428477130,20923533,0,0.0,0.0
9428477130,9428477131,0,0.0,0.0
9428477130,20923532,0,0.0,0.0
20923533,9428477130,0,0.0,0.0
20923533,1294210304,0,0.0,0.0
20923533,9428477128,0,0.0,0.0
1294210304,20923533,0,0.0,0.0
1294210304,1277162883,0,0.0,0.0
1294210304,1277162887,0,0.0,0.0
9428477128,20923533,0,0.0,0.0
9428477128,4194140711,0,0.0,0.0
20923536,9428477133,0,0.0,0.0
20923537,9391173908,0,0.0,0.0
9391173908,20923537,0,0.0,0.0
9391173908,9391173906,0,0.0,0.0
9391173908,9391173907,0,0.0,0.0
20923538,1277162941,0,0.0,0.0
20923538,20923528,0,0.0,0.0
20923538,1277162889,0,0.0,0.0
20923538,2114775979,0,0.0,0.0
1277162889,20923538,0,0.0,0.0
1277162889,1277162905,0,0.0,0.0
1277162889,1277162923,0,0.0,0.0
1277162889,1277162941,0,0.0,0.0
20925122,7570731040,0,0.0,0.0
20925122,5191967438,0,0.0,0.0
7570731040,7570726042,0,0.0,0.0
7570731040,3678127322,0,0.0,0.0
7570731040,3678127318,0,0.0,0.0
5191967438,7570727617,0,0.0,0.0
5191967438,5191967432,0,0.0,0.0
5191967438,20925122,0,0.0,0.0
20925421,5052263020,0,0.0,0.0
20925421,1673503342,0,0.0,0.0
20925421,5052264022,0,0.0,0.0
5052263020,278187223,0,0.0,0.0
5052263020,20925421,0,0.0,0.0
5052263020,5052264022,0,2.0,0.037405550983765995
1673503342,3759649718,0,0.0,0.0
1673503342,7570731080,0,0.0,0.0
5052264022,5326127003,0,0.0,0.0
5052264022,20925421,0,0.0,0.0
5052264022,5052263020,0,0.0,0.0
20925423,3627941714,0,0.0,0.0
20925423,5191762077,0,1.0,0.016679732457091388
20925423,3627941710,0,0.0,0.0
20925423,20929950,0,0.0,0.0
3627941714,20929961,0,0.0,0.0
3627941714,20925423,0,0.0,0.0
3627941714,3627941713,0,0.0,0.0
5191762077,20925423,0,1.0,0.016679732457091388
5191762077,5191762076,0,0.0,0.0
5191762077,5191762081,0,0.0,0.0
3627941710,20929949,0,0.0,0.0
3627941710,20925423,0,0.0,0.0
3627941710,3627941703,0,0.0,0.0
20929950,1578270292,0,0.0,0.0
20929950,1578270286,0,0.0,0.0
20929950,1673521689,0,0.0,0.0
20929950,20925423,0,0.0,0.0
20929955,4646072567,0,0.0,0.0
20929955,20925426,0,3.0,0.01629248264850598
20929955,20929947,0,22.0,0.11877574599266828
10047249617,10047249618,0,0.0,0.0
10047249617,20925426,0,1.0,0.014638073629510357
10047249617,10047230713,0,0.0,0.0
20925429,9718225456,0,0.0,0.0
20925429,1578303588,0,0.0,0.0
20925429,20925434,0,0.0,0.0
1578303588,11808858563,0,0.0,0.0
1578303588,20925429,0,0.0,0.0
1578303588,1607363947,0,0.0,0.0
20925434,20925433,0,0.0,0.0
20925434,11379629825,0,0.0,0.0
20925434,5621482271,0,2.0,0.018072887957131106
20925434,20925429,0,0.0,0.0
20925430,9924663482,0,0.0,0.0
20925430,9924663496,0,0.0,0.0
20925430,20925431,0,0.0,0.0
9924663482,20925430,0,0.0,0.0
9924663482,11808913632,0,0.0,0.0
9924663482,9924663479,0,0.0,0.0
9924663496,2940618906,0,0.0,0.0
9924663496,9924663500,0,0.0,0.0
20925431,4737187032,0,0.0,0.0
20925431,20925432,0,0.0,0.0
20925431,20925430,0,0.0,0.0
4737187032,20925431,0,0.0,0.0
4737187032,4737187031,0,0.0,0.0
4737187032,3761408607,0,0.0,0.0
20925432,20925431,0,0.0,0.0
20925432,2940618298,0,0.0,0.0
20925432,1578303598,0,0.0,0.0
2940618298,1607363969,0,0.0,0.0
2940618298,20925432,0,0.0,0.0
2940618298,2940618911,0,0.0,0.0
1578303598,1578303598,0,0.0,0.0
1578303598,1578303598,1,0.0,0.0
1578303598,20925432,0,0.0,0.0
20925433,20925434,0,0.0,0.0
20925433,3761408607,0,0.0,0.0
20925433,5356587571,0,0.0,0.0
3761408607,20925433,0,0.0,0.0
3761408607,3761408608,0,0.0,0.0
3761408607,4737187032,0,0.0,0.0
5356587571,5356587567,0,0.0,0.0
5356587571,5356587570,0,0.0,0.0
5356587571,20925433,0,0.0,0.0
11379629825,20925434,0,0.0,0.0
5621482271,20925434,0,1.0,0.009036443978565555
5621482271,11330686354,0,8.0,0.05939564926869106
5621482271,5303277408,0,6.0,0.0661448572373498
5898854552,20925435,0,0.0,0.0
5898854552,11808913632,0,0.0,0.0
5898854552,9924663479,0,0.0,0.0
4929059203,20925435,0,0.0,0.0
4929059203,4927503279,0,0.0,0.0
24958723,20925436,0,2.0,0.017530788447210413
2683436332,2351900930,0,1.0,0.025721487730850354
2683436332,20925437,0,1.0,0.007018627437218377
20925441,20925437,0,1.0,0.011721680420105025
20925441,5534115948,0,0.0,0.0
20925438,2420865024,0,0.0,0.0
20925438,8233774,0,0.0,0.0
20925438,20925443,0,1.0,0.014504946186649648
2420865024,20925438,0,0.0,0.0
2420865024,2420865026,0,3.0,0.047788963935261886
20925446,25440911,0,2.0,0.01625408383856444
20925446,20925448,0,0.0,0.0
25440911,279182306,0,0.0,0.0
20925448,20925445,0,0.0,0.0
20925448,25440911,0,3.0,0.023291925465838508
20927505,1213007767,0,0.0,0.0
20927505,1437249080,0,0.0,0.0
20927505,4603112515,0,3.0,0.10492812423489908
20927505,20927506,0,8.0,0.10409212152755187
1213007767,20927505,0,0.0,0.0
1213007767,1213007794,0,0.0,0.0
1213007767,4602183186,0,0.0,0.0
1437249080,4631975967,0,0.0,0.0
1437249080,20927505,0,0.0,0.0
1437249080,1206850048,0,0.0,0.0
1437249080,3530253646,0,0.0,0.0
4603112515,1211228905,0,1.0,0.02036908787224508
4603112515,4603112390,0,0.0,0.0
4603112515,20927505,0,1.0,0.03497604141163303
20927506,3530253646,0,0.0,0.0
20927506,20927507,0,9.0,0.10030090270812436
20927506,20927505,0,1.0,0.013011515190943984
3530253646,4602389663,0,0.0,0.0
3530253646,20927506,0,0.0,0.0
3530253646,1437249080,0,0.0,0.0
20927507,2502334001,0,0.0,0.0
20927507,1255239334,0,0.0,0.0
20927507,20927508,0,24.0,0.1448322058548419
20927507,20927506,0,6.0,0.06686726847208291
2502334001,1579375828,0,0.0,0.0
2502334001,20927507,0,0.0,0.0
2502334001,4618005830,0,0.0,0.0
1255239334,1213007794,0,0.0,0.0
1255239334,20927507,0,0.0,0.0
1255239334,20927530,0,0.0,0.0
20927508,1281415464,0,0.0,0.0
20927508,1896448640,0,0.0,0.0
20927508,20927507,0,11.0,0.06638142768346922
1281415464,4183084246,0,0.0,0.0
1281415464,20927508,0,0.0,0.0
